"STATION","NAME","DATE","DAPR","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00212555","ELY 25 E, MN US","2008-05-20",,,,"0.00","0.0","0.0","63","31","40",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-05-21",,,,"0.00","0.0","0.0","53","34","36",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-05-22",,,,"0.00","0.0","0.0","60","36","43",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-05-23",,,,"0.00","0.0","0.0","61","40","45",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-05-24",,,,"0.00","0.0","0.0","69","40","46",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-05-25",,,,"0.05","0.0","0.0","70","40","49",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-05-26",,,,"0.43","0.0","0.0","81","49","50",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2008-05-27",,,,"0.00","0.0","0.0","49","28","36",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-05-28",,,,"0.00","0.0","0.0","62","36","42",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-05-29",,,,"0.00","0.0","0.0","72","42","50",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-05-30",,,,"0.31","0.0","0.0","76","46","48",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-05-31",,,,"0.09","0.0","0.0","58","47","54",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-01",,,,"0.02","0.0","0.0","66","47","53",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-02",,,,"0.01","0.0","0.0","73","45","46",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2008-06-03",,,,"0.00","0.0","0.0","69","44","46",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-04",,,,"0.03","0.0","0.0","63","45","48",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-05",,,,"1.03","0.0","0.0","60","48","49",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-06",,,,"1.73","0.0","0.0","61","49","55",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-07",,,,"0.11","0.0","0.0","67","50","58",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-08",,,,"0.00","0.0","0.0","74","47","48",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-09",,,,"0.09","0.0","0.0","81","48","53",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-10",,,,"0.11","0.0","0.0","70","46","46",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2008-06-11",,,,"0.05","0.0","0.0","50","40","43",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-12",,,,"0.18","0.0","0.0","55","40","53",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-13",,,,"0.17","0.0","0.0","72","48","51",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2008-06-14",,,,"0.05","0.0","0.0","66","50","51",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-15",,,,"0.06","0.0","0.0","70","48","49",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-16",,,,"0.02","0.0","0.0","68","46","48",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-17",,,,"0.00","0.0","0.0","68","47","49",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-18",,,,"0.00","0.0","0.0","70","41","43",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-19",,,,"0.00","0.0","0.0","74","42","51",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-20",,,,"0.00","0.0","0.0",,"52","54",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-21",,,,"0.13","0.0","0.0","78","52","53",,,"    1",,"    1",,
"USC00212555","ELY 25 E, MN US","2008-06-22",,,,"0.12","0.0","0.0","70","54","56",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-23",,,,"0.11","0.0","0.0","72","48","52",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-24",,,,"0.00","0.0","0.0","79","52","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-25",,,,"0.00","0.0","0.0","82","57","61",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-26",,,,"0.29","0.0","0.0","84","57","62",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2008-06-27",,,,"0.00","0.0","0.0","82","58","61",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-28",,,,"0.33","0.0","0.0","73","57","57",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-29",,,,"0.24","0.0","0.0","66","55","57",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-06-30",,,,"0.00","0.0","0.0","74","45","51",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-01",,,,"0.00","0.0","0.0","78","55","60",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-02",,,,"0.00","0.0","0.0","71","52","61",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-03",,,,"0.00","0.0","0.0","78","56","56",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-04",,,,"0.00","0.0","0.0","82","56","65",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-05",,,,"0.00","0.0","0.0","80","55","59",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-06",,,,"0.00","0.0","0.0","75","54","55",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2008-08-07",,,,"0.14","0.0","0.0","74","55","55",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-08",,,,"0.00","0.0","0.0","75","54","55",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-09",,,,"0.22","0.0","0.0","77","58","63",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2008-08-10",,,,"0.00","0.0","0.0","77","45","46",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-11",,,,"0.00","0.0","0.0","76","46","51",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-12",,,,"0.00","0.0","0.0","79","54","57",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-13",,,,"0.09","0.0","0.0","69","57","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-14",,,,"0.00","0.0","0.0","68","52","57",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-15",,,,"0.00","0.0","0.0","79","46","46",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-16",,,,"0.02","0.0","0.0","79","46","59",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-17",,,,"0.00","0.0","0.0","81","59","61",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-18",,,,"0.00","0.0","0.0","88","61","66",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-19",,,,"0.00","0.0","0.0","82","52","53",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-20",,,,"0.00","0.0","0.0","77","53","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-21",,,,"0.00","0.0","0.0","88","63","63",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-22",,,,"0.00","0.0","0.0","82","63","63",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-23",,,,,"0.0","0.0","79","54","56",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-24",,,,,"0.0","0.0","61","48","48",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2008-08-25",,,,"0.00","0.0","0.0","67","42","42",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-26",,,,"0.00","0.0","0.0","75","41","45",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-27",,,,"0.00","0.0","0.0","81","45","59",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-28",,,,"0.98","0.0","0.0","68","55","55",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-29",,,,"0.13","0.0","0.0","70","48","50",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2008-08-30",,,,"0.00","0.0","0.0","88","50","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-08-31",,,,"0.00","0.0","0.0","88","62","63",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-01",,,,"0.00","0.0","0.0","88","63","72",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-02",,,,"0.00","0.0","0.0","87","72","72",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2008-09-03",,,,"0.00","0.0","0.0","78","48","48",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-04",,,,"0.00","0.0","0.0","63","44","44",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-05",,,,"0.00","0.0","0.0","61","42","42",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-06",,,,"0.39","0.0","0.0","62","42","48",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-07",,,,"0.09","0.0","0.0","64","42","48",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2008-09-08",,,,"0.22","0.0","0.0","61","46","46",,,,,"    1",,
"USC00212555","ELY 25 E, MN US","2008-09-09",,,,"0.03","0.0","0.0","61","41","41",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-10",,,,"0.00","0.0","0.0","64","41","46",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-11",,,,"0.09","0.0","0.0","64","46","53",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-12",,,,"1.43","0.0","0.0","55","48","48",,"    1","    1",,,,
"USC00212555","ELY 25 E, MN US","2008-09-13",,,,"0.00","0.0","0.0","63","48","48",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-14",,,,"1.36","0.0","0.0","71","48","54",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-15",,,,"0.09","0.0","0.0","54","34","35",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-16",,,,"0.00","0.0","0.0","59","34","47",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-17",,,,"0.00","0.0","0.0","72","46","47",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-18",,,,"0.00","0.0","0.0","65","44","51",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-19",,,,"0.00","0.0","0.0","72","51","61",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-20",,,,"0.80","0.0","0.0","76","46","46",,,"    1",,"    1",,
"USC00212555","ELY 25 E, MN US","2008-09-21",,,,"0.00","0.0","0.0","62","43","44",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-22",,,,"0.00","0.0","0.0","63","44","52",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-23",,,,"0.00","0.0","0.0","68","47","48",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-24",,,,"0.85","0.0","0.0","70","47","48",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2008-09-25",,,,"0.00","0.0","0.0","70","44","45",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-26",,,,"0.00","0.0","0.0","69","45","45",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-27",,,,"1.25","0.0","0.0","78","45","54",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2008-09-28",,,,"0.00","0.0","0.0","62","38","39",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2008-09-29",,,,"0.00","0.0","0.0","59","39","44",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-09-30",,,,"0.11","0.0","0.0","52","43","45",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-01",,,,"0.05","0.0","0.0","52","41","41",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-02",,,,"0.11","0.0","0.0","49","41","46",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-03",,,,"0.00","0.0","0.0","50","30","30",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-04",,,,"0.00","0.0","0.0","47","29","29",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-05",,,,"0.00","0.0","0.0","59","29","37",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-06",,,,"0.00","0.0","0.0","61","37","46",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-07",,,,"0.02","0.0","0.0","54","46","47",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-08",,,,"0.46","0.0","0.0","54","46","46",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-09",,,,"0.02","0.0","0.0","62","45","46",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-10",,,,"0.00","0.0","0.0","49","35","37",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-11",,,,"0.24","0.0","0.0","46","37","46",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-12",,,,"0.56","0.0","0.0","58","46","56",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-13",,,,"0.19","0.0","0.0","64","56","60",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-14",,,,"0.16","0.0","0.0","65","36","37",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-15",,,,"0.00","0.0","0.0","54","37","43",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-16",,,,"0.03","0.0","0.0","48","39","40",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-17",,,,"0.00","0.0","0.0","47","38","38",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-18",,,,"0.00","0.0","0.0","47","33","37",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-19",,,,"0.05","0.0","0.0","53","37","45",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-20",,,,"0.02","0.0","0.0","51","36","36",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-21",,,,"0.00","0.0","0.0","45","28","29",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-22",,,,"0.00","0.0","0.0","44","29","36",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-23",,,,"0.00","0.0","0.0","45","36","36",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-24",,,,"0.04","0.0","0.0","56","35","40",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-25",,,,"0.24","0.0","0.0","44","39","39",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-26",,,,"0.14","0.0","0.0","48","36","37",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-27",,,,"0.13","0.3","0.0","48","29","30",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-28",,,,"0.00","0.0","0.0","35","27","27",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-29",,,,"0.00","0.0","0.0","42","22","22",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-30",,,,"0.00","0.0","0.0","46","22","45",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-10-31",,,,"0.00","0.0","0.0","66","38","38",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-01",,,,"0.00","0.0","0.0","47","28","28",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-02",,,,"0.13","0.0","0.0","47","28","38",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-03",,,,"0.14","0.0","0.0","43","34","39",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-04",,,,"0.00","0.0","0.0","60","37","47",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2008-11-05",,,,"0.36","0.0","0.0","65","47","51",,"    1","    1",,,,
"USC00212555","ELY 25 E, MN US","2008-11-06",,,,"0.52","0.0","0.0","53","49","53",,"    1","    1",,,,
"USC00212555","ELY 25 E, MN US","2008-11-07",,,,"0.07","0.0","0.0","54","44","44",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-08",,,,"0.00","0.0","0.0","46","29","29",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-09",,,,"0.00","0.0","0.0","29","21","21",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-10",,,,"0.12","0.0","0.0","25","20","21",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-11",,,,"0.00","0.0","0.0","27","11","13",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-12",,,,"0.00","0.0","0.0","32","13","31",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-13",,,,"0.02","0.0","0.0","34","31","32",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-14",,,,"0.13","0.0","0.0","36","32","32",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-15",,,,"0.00","0.0","0.0","34","22","22",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-16",,,,"0.00","0.0","0.0","32","20","21",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-17",,,,"0.00","0.0","0.0","23","18","18",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-18",,,,"0.00","0.0","0.0","23","13","13",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-19",,,,"0.00","0.0","1.0","24","12","24",,,,"    1",,,
"USC00212555","ELY 25 E, MN US","2008-11-20",,,,"0.00","0.0","1.0","25","9","9",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-21",,,,"0.00","0.0","0.0","14","6","7",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-22",,,,"0.00","0.0","0.0","14","2","13",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-23",,,,"0.00","0.0","0.0","29","13","26",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-24",,,,"0.00","0.0","0.0","29","20","24",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-25",,,,"0.07","0.5","1.0","28","5","10",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-26",,,,"0.00","0.0","0.0","22","6","9",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-27",,,,"0.00","0.0","0.0","24","9","19",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-28",,,,"0.20","2.3","2.0","27","19","25",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-29",,,,"0.00","0.0","2.0","27","20","21",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-11-30",,,,"0.00","0.0","2.0","22","16","19",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-01",,,,"0.00","0.0","2.0","20","10","10",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-02",,,,"0.00","0.0","1.0","23","4","23",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-03",,,,"0.00","0.0","1.0","31","5","6",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-04",,,,"0.00","0.0","2.0","10","3","5",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-05",,,,"0.00","0.0","2.0","10","0","4",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-06",,,,"0.09","1.0","3.0","14","4","4",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-07",,,,"0.00","0.0","3.0","5","-16","-16",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-08",,,,"0.05","0.5","3.0","10","-16","10",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-09",,,,"0.00","0.0","3.0","15","-2","-2",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-10",,,,"0.00","0.0","3.0","15","-14","-5",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-11",,,,"0.27","3.5","6.0","18","-5","-4",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-12",,,,"0.00","0.0","6.0","2","-22","-21",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-13",,,,"0.09","0.0","7.0","13","-21","13",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-14",,,,"0.14","1.5","8.0","19","4","5",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-15",,,,"0.67","9.5","16.0","5","-10","-9",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-16",,,,"0.00","0.0","16.0","-6","-26","-26",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-17",,,,"0.04","0.5","15.0","-4","-26","-9",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-18",,,,"0.00","0.0","15.0","3","-26","-18",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-19",,,,"0.00","0.0","14.0","7","-18","-10",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-20",,,,"0.00","0.0","13.0","1","-12","-8",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-21",,,,"0.14","2.5","15.0","17","-8","6",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-22",,,,"0.00","0.0","15.0","6","-21","-20",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-23",,,,"0.06","1.0","15.0","7","-20","7",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-24",,,,"0.08","1.5","16.0","14","-12","-12",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-25",,,,"0.00","0.0","16.0","6","-18","-8",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-26",,,,"0.00","0.0","16.0","25","-9","25",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-27",,,,"0.00","0.0","15.0","34","25","33",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-28",,,,"0.00","0.0","14.0","33","11","11",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-29",,,,"0.34","3.5","17.0","33","9","12",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-30",,,,"0.00","0.0","17.0","12","-5","-5",,,,,,,
"USC00212555","ELY 25 E, MN US","2008-12-31",,,,"0.00","0.0","16.0","-2","-18","-18",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-01",,,,"0.12","1.8","17.0","10","-21","10",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-02",,,,"0.00","0.0","17.0","18","-6","-6",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-03",,,,"0.00","0.0","16.0","4","-9","3",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-04",,,,"0.42","5.0","20.0","23","3","12",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-05",,,,"0.00","0.0","19.0","8","-18","-18",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-06",,,,"0.00","0.0","19.0","13","-21","13",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-07",,,,"0.14","2.0","21.0","21","13","13",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-08",,,,"0.13","2.0","22.0","15","-7","-6",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-09",,,,"0.00","0.0","22.0","3","-25","-25",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-10",,,,"0.00","0.0","21.0","9","-25","-7",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-11",,,,"0.00","0.0","21.0","14","-7","6",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-12",,,,"0.00","0.0","21.0","13","5","6",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-13",,,,"0.10","1.5","22.0","7","-27","-26",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-14",,,,"0.00","0.0","22.0","-11","-37","-28",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-15",,,,"0.00","0.0","20.0","-11","-29","-26",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-16",,,,"0.00","0.0","18.0","-7","-28","-26",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-17",,,,"0.34","6.0","23.0","7","-30","1",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-18",,,,"0.00","0.0","22.0","7","-18","-11",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-19",,,,"0.07","1.5","22.0","13","-11","0",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-20",,,,"0.00","0.0","21.0","13","0","6",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-21",,,,"0.00","0.0","20.0","19","4","17",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-22",,,,"0.09","1.0","21.0","23","4","8",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-23",,,,"0.00","0.0","20.0","8","-18","-18",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-24",,,,"0.00","0.0","20.0","3","-21","-21",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-25",,,,"0.00","0.0","20.0","0","-28","-22",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-26",,,,"0.00","0.0","20.0","1","-23","-21",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-27",,,,"0.00","0.0","20.0","15","-21","4",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-28",,,,"0.03","0.5","20.0","17","4","8",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-29",,,,"0.00","0.0","20.0","16","8","8",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-30",,,,"0.00","0.0","20.0","8","-22","-22",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-01-31",,,,"0.00","0.0","20.0","16","-22","16",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-01",,,,"0.03","0.5","20.0","35","16","18",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-02",,,,"0.17","2.0","21.0","18","3","3",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-03",,,,"0.00","0.0","21.0","13","-9","-9",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-04",,,,"0.00","0.0","20.0","6","-29","-29",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-05",,,,"0.00","0.0","20.0","15","-30","8",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-06",,,,"0.01","0.3","20.0","23","0","15",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-07",,,,"0.00","0.0","20.0","43","15","24",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-08",,,,"0.00","0.0","19.0","28","12","17",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-09",,,,"0.00","0.0","19.0","34","12","26",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-10",,,,"0.10","0.0","18.0","35","26","35",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-11",,,,"0.11","0.0","16.0","37","32","32",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-12",,,,"0.09","1.0","15.0","35","28","28",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-13",,,,"0.11","1.5","17.0","35","18","18",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-14",,,,"0.09","1.5","17.0","22","4","5",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-15",,,,"0.02","0.3","17.0","13","3","5",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-16",,,,"0.00","0.0","17.0","13","-4","13",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-17",,,,"0.11","1.5","18.0","23",,"18",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-18",,,,"0.17","2.3","19.0","23","-2","-2",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-19",,,,"0.00","0.0","19.0","8","-10","-10",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-20",,,,"0.00","0.0","19.0","10","-17","-12",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-21",,,,"0.00","0.0","19.0","25","-12","-1",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-22",,,,"0.00","0.0","19.0","20","-2","-2",,,,,,,
"USC00212555","ELY 25 E, MN US","2009-02-23",,,,"0.00","0.0","19.0","13","-19","-19",,,,,,,
